K08339,26,63,23,19,6,24,11,27,38,12,15
K08341,214,418,254,134,414,296,246,276,297,227,287
K08342,77,344,55,45,15,214,31,91,413,45,43
K08343,120,375,80,94,22,188,58,240,403,96,84
K08344,518,1486,1362,1498,1327,1655,1218,1153,1442,1254,2399
K08348,0,2,0,0,12,0,0,0,2,0,0
K08349,0,0,0,0,0,0,0,0,0,0,0
K08350,0,0,0,0,1,0,0,0,0,0,0
K08351,5258,6464,3733,4002,4849,6429,2303,4042,6876,4590,7511
K08352,97,791,237,6,973,448,230,183,459,153,14
K08353,0,3,4,0,15,1,3,5,1,0,0
K08355,0,53,9,0,17,22,4,7,5,3,0
K08356,40,358,37,1,217,182,42,57,75,16,7
K08357,1,5,3,0,9,7,7,0,8,1,0
K08358,47,306,95,3,692,135,68,105,122,38,2
K08360,1,25,11,10,2,11,6,15,23,6,5
K08362,0,0,0,0,0,0,0,0,1,0,0
K08363,55,103,21,67,255,39,7,91,75,6,105
K08364,57,90,14,37,161,61,21,84,55,15,69
K08365,94,191,83,251,576,194,63,266,178,22,201
K08366,0,0,1,0,0,0,0,0,0,0,0
K08368,14,19,5,6,4,4,4,10,12,6,7
K08369,37,196,103,64,86,133,76,81,142,83,92
K08370,0,0,0,1,1,0,0,0,0,0,0
K08371,2,111,1,2,0,17,0,1,14,0,0
K08372,178,1100,1109,616,885,845,1027,966,769,1005,663
K08376,0,3,2,1,0,0,0,6,10,0,0
K08378,0,0,2,0,0,0,0,0,0,1,0
K08380,0,0,0,0,0,0,0,0,0,0,0
K08384,241,358,272,177,1010,494,370,358,300,387,286
K08397,0,0,0,0,0,0,0,1,0,0,0
K08399,1,3,0,0,0,0,1,10,6,1,0
K08421,0,0,0,0,1,0,0,0,0,0,0
K08434,0,0,0,0,0,0,0,0,0,0,0
K08443,0,0,1,0,0,1,0,0,4,4,0
K08444,0,0,0,0,0,0,0,0,0,0,0
K08446,2,7,0,2,1,5,1,6,1,1,7
K08451,2,0,0,3,1,1,0,4,0,0,0
K08453,0,0,0,1,0,0,0,0,0,0,1
K08455,0,0,0,0,0,0,0,0,1,1,0
K08456,0,0,0,0,0,0,0,0,1,0,0
K08457,1,0,0,0,0,0,0,0,0,0,0
K08458,0,0,0,0,0,0,0,0,3,0,0
K08459,0,0,0,0,0,0,0,0,0,0,0
K08462,2,0,1,0,2,0,0,0,0,0,3
K08463,0,0,0,0,0,0,1,0,0,0,0
K08464,1,0,0,0,0,0,0,0,0,0,0
K08465,1,0,0,0,0,0,0,0,0,0,0
K08466,0,0,0,0,0,2,2,0,0,0,0
K08467,4,3,1,0,1,6,3,1,0,2,4
K08469,2,5,2,0,1,2,0,6,4,3,2
K08471,0,0,0,0,0,0,0,0,0,0,0
K08472,16,333,1,2,4,52,1,2,52,3,2
K08475,0,1,0,5,3,1,2,1,0,0,3
K08476,6,3,4,3,14,10,5,13,6,3,4
K08478,45,27,12,59,30,24,13,16,12,22,33
K08479,21,2086,5593,4777,147,3724,5060,3206,802,5630,10268
K08480,0,1156,56,1,0,167,10,18,538,14,103
K08481,0,455,1599,924,2,478,1595,495,230,1551,529
K08482,69,2283,7321,5139,328,2132,6236,3324,1173,7371,3256
K08483,601,3026,1555.666667,1175.333333,3702.166667,3068.166667,1258.166667,1911,2552.333333,1726.5,1942
K08484,4813,5646,2002,2863,3443,5241,1149,3596,5532,1992,4736
K08485,12,72,31,12,88,59,16,25,57,47,10
K08486,74,249,45,45,11,119,22,90,209,49,47
K08488,12,71,4,9,2,28,3,7,36,4,3
K08489,80,478,35,28,6,190,36,113,427,37,33
K08490,90,378,61,77,13,246,26,162,370,55,53
K08491,1,0,0,0,0,0,0,0,5,0,0
K08492,25,333,11,14,1,116,6,23,232,10,8
K08493,49,244,35,33,0,163,12,93,242,17,24
K08494,16,280,3,2,1,103,6,5,166,7,3
K08495,45,283,12,17,3,145,10,72,197,18,11
K08496,30,201,18,13,3,113,9,38,185,10,23
K08497,19,134,1,0,0,96,1,3,185,14,0
K08498,66,251,31,24,1,148,12,106,235,25,32
K08501,1,3,2,0,0,1,6,2,0,0,0
K08502,0,0,2,0,0,0,1,0,0,0,0
K08503,9,152,0,0,0,66,0,5,135,1,1
K08504,30,108,13,14,1,48,5,15,83,8,3
K08505,7,62,0,0,0,8,0,0,7,0,0
K08506,25,277,1,7,0,120,2,11,217,4,1
K08507,0,44,0,0,0,2,0,3,5,0,0
K08508,0,2,0,0,1,0,0,0,1,2,0
K08509,0,0,1,0,0,0,0,2,0,0,0
K08510,9,4,3,2,0,14,0,42,27,7,9
K08511,19,295,9,5,7,114,7,7,257,7,8
K08512,1,2,0,0,0,0,0,0,1,0,0
K08513,6,7,6,6,0,14,1,1,5,2,0
K08515,174,281,122,105,19,243,69,436,385,120,70
K08516,88,297,54,67,11,136,31,140,272,48,68
K08517,86,320,48,60,9,150,25,152,285,39,49
K08518,5,6,2,3,2,4,3,4,9,4,2
K08524,1,0,0,0,0,0,0,5,1,0,0
K08525,0,0,0,0,1,0,0,0,1,0,0
K08526,1,0,0,0,0,0,0,0,1,1,0
K08527,0,0,0,0,0,0,0,0,0,0,0
K08529,0,0,0,0,0,0,0,0,0,0,0
K08533,0,0,0,0,0,0,0,0,0,0,0
K08535,0,0,0,0,0,0,0,0,0,0,0
K08536,0,0,0,0,0,0,0,1,1,0,0
K08537,0,2,0,0,0,0,0,0,0,0,0
K08538,0,0,0,0,0,0,0,0,1,0,0
K08539,0,0,0,0,0,0,1,4,0,0,0
K08541,0,0,0,0,0,0,0,0,0,0,0
K08542,0,0,0,0,0,0,0,1,0,0,0
K08543,0,0,0,0,0,0,0,1,0,0,0
K08544,0,0,0,0,0,0,0,4,0,0,1
K08545,0,3,2,1,1,2,0,2,5,0,0
K08546,0,1,0,0,0,0,1,7,10,0,0
K08547,0,0,2,0,0,0,0,9,3,1,2
K08548,1,1,0,0,0,5,0,2,6,0,2
K08549,0,0,0,0,0,0,0,0,0,0,0
K08552,0,0,0,0,0,0,0,2,0,0,0
K08554,0,0,0,0,0,0,0,0,2,0,0
K08558,0,1,1,2,0,3,0,4,7,0,0
K08559,0,1,0,0,0,0,0,0,0,0,0
K08561,0,0,0,0,0,0,0,0,0,0,2
K08565,2,0,4,0,0,3,3,12,8,1,1
K08568,720,1292,843,646,229,956,339,1028,1386,444,790
K08569,4,2,9,5,0,7,5,5,4,2,3
K08570,15,8,5,0,2,3,8,5,10,8,1
K08571,8,0,9,4,4,9,6,4,8,4,12
K08572,3,4,2,3,1,8,1,0,10,2,2
K08573,11,4,10,6,2,17,5,28,18,13,20
K08574,126,97,163,111,31,150,69,195,197,90,113
K08575,1,0,2,0,0,0,0,0,0,0,0
K08576,147,126,152,162,18,132,53,246,191,92,123
K08577,3,1,4,10,2,3,4,5,0,4,3
K08578,17,9,13,33,5,26,7,18,16,7,21
K08579,22,2,18,7,5,7,6,9,10,5,3
K08580,5,1,0,2,1,1,0,2,3,0,1
K08581,8,4,3,5,2,1,3,5,2,1,12
K08582,725,1203,759,627,130,878,315,1154,1212,394,672
K08585,123,97,126,102,23,159,66,197,221,85,129
K08587,0,5,2,0,3,1,1,0,7,0,0
K08588,0,0,0,3,1,0,0,3,4,3,0
K08589,26,53,97,33,195,91,136,89,48,98,46
K08591,5182,3707,6829,5547,6733,3891,6605,4865,2601,7065,5224
K08592,291,807,119,77,22,393,48,227,648,93,77
K08593,2,2,1,0,0,1,0,1,3,0,1
K08594,0,0,0,0,0,0,1,0,4,0,0
K08595,0,16,3,7,0,3,3,6,15,1,5
K08596,210,616,47,30,9,519,19,346,962,70,31
K08597,22,282,27,28,1,107,13,37,217,17,21
K08599,0,0,0,0,0,0,0,1,0,0,2
K08601,0,0,0,1,0,6,0,5,18,0,0
K08602,3723,10252,4513,5059,12960,7937,3400,7485,7360,4480,7785
K08604,234,276,116,97,264,164,106,194,283,90,179
K08606,11,10,9,9,4,12,8,25,22,5,22
K08607,4,1,6,1,0,1,0,3,1,0,1
K08608,2,2,0,0,0,3,2,1,7,1,2
K08609,0,0,1,0,0,0,0,0,2,1,0
K08610,2,0,0,0,0,0,0,4,0,0,0
K08611,1,0,0,0,0,0,0,0,0,0,0
K08612,0,4,0,0,0,2,0,0,0,0,2
K08613,0,0,0,0,1,1,1,0,0,0,0
K08614,3,4,5,4,2,8,3,7,10,3,7
K08615,2,0,0,0,0,0,0,0,0,0,0
K08616,4,5,1,1,0,0,2,2,1,0,0
K08617,4,1,3,1,1,6,1,0,1,3,4
K08618,4,2,6,0,5,1,5,9,4,1,5
K08619,2,1,3,0,0,2,1,3,2,1,1
K08620,2,3,1,1,4,1,1,5,4,2,0
K08621,3,5,12,0,2,6,3,7,7,6,5
K08622,3,1,0,0,2,2,2,0,5,1,1
K08623,0,0,0,0,0,5,0,4,0,2,1
K08624,18,27,30,9,6,22,18,21,10,9,15
K08625,0,7,0,1,0,6,0,0,8,1,0
K08626,0,5,5,4,2,12,5,6,12,3,3
K08627,8,7,12,2,0,13,3,13,8,4,5
K08628,20,6,11,2,2,11,4,10,4,3,4
K08629,21,3,4,1,0,0,1,2,5,2,0
K08630,4,8,7,1,2,5,8,5,9,3,2
K08631,1,2,3,2,0,1,1,2,3,0,6
K08632,23,7,28,15,5,17,8,23,15,5,26
K08633,0,2,0,0,1,0,0,0,0,0,0
K08635,30,35,22,19,5,13,10,73,49,8,20
K08636,5,6,1,1,2,3,1,7,6,1,2
K08637,2,13,1,10,2,11,2,7,11,4,6
K08638,9,4,1,0,6,2,0,0,1,0,1
K08639,0,0,2,0,1,1,4,2,0,2,0
K08640,21,29,13,16,13,4,17,29,34,15,19
K08641,802,1693,3637,2043,1000,1912,3283,1894,1120,3565,1434
K08642,0,0,0,0,0,2,1,0,2,0,1
K08646,12,0,0,0,0,2,0,0,1,0,2
K08647,28,82,44,44,36,46,32,67,93,28,117
K08648,5,12,5,2,7,14,2,3,6,6,2
K08649,0,5,0,3,1,2,1,0,0,1,3
K08650,0,0,0,0,0,0,0,0,0,0,0
K08651,176,706,475,168,958,646,542,642,494,510,366
K08652,23,6,3,1,3,3,2,2,3,3,7
K08653,319,1120,231,233,64,700,83,524,1114,153,204
K08654,134,419,147,169,170,196,113,277,330,94,296
K08655,0,10,1,3,0,2,0,2,4,2,4
K08656,5,12,14,15,8,9,12,24,7,3,8
K08657,15,18,35,26,5,15,7,46,26,14,11
K08658,85,305,41,34,13,159,16,85,341,32,35
K08659,1,2,4,2,4,4,4,6,3,3,2
K08660,225,259,103,155,219,242,83,528,388,114,160
K08663,0,0,7,1,1,2,1,5,1,1,1
K08664,1,0,1,2,0,1,0,3,0,3,0
K08665,2,3,0,1,0,5,0,13,0,3,4
K08666,1,0,0,0,1,0,0,0,0,0,0
K08667,1,0,0,0,0,0,0,0,0,0,0
K08668,0,0,0,0,0,0,0,0,0,2,1
K08669,30,190,201,180,15,103,165,225,156,148,139
K08670,4,20,10,8,14,20,9,27,19,8,12
K08671,10,45,19,7,10,20,15,34,41,13,4
K08672,6,92,26,17,57,51,31,52,49,31,19
K08673,5,45,19,19,28,25,19,69,31,17,25
K08674,2,2,0,0,1,1,0,0,0,0,0
K08675,527,1478,466,316,449,905,260,934,1493,354,394
K08676,1069,2352,1071,1151,2899,2071,914,1441,2007,1195,1388
K08677,0,0,3,0,0,0,1,1,0,2,0
K08678,2198,5224,4638,3238,5165,4742,4363,4263,4138,4573,3629
K08679,6408,7876,10245,7813,9685,7173,9662,7897,6372,10089,8342
K08680,342,438,211,90,751,388,304,254,326,274,210
K08681,260,2017,679,404,3764,1304,687,1461,1112,798,482
K08682,49,64,37,36,91,57,32,21,74,34,59
K08683,2187,2475,1729,1777,1748,2817,1264,2394,2224,1828,2875
K08685,0,15,0,0,30,2,0,2,15,0,0
K08687,33,138,49,22,260,101,15,22,86,35,74
K08688,5441,2838,1995,1567,10114,1880,1143,4225,2255,1043,1740
K08689,11,55,19,6,18,28,10,21,17,9,6
K08690,47,6,9,8,16,21,12,12,6,5,24
K08691,1027,2036,1622,1518,1047,2286,1098,2222,1798,1428,2662
K08692,556,2508,2066,1687,4438,3201,1535,3934,1469,3135,3021
K08693,17,11,14,7,26,7,6,11,6,5,6
K08694,0,0,0,0,0,0,0,2,1,0,0
K08695,24,30,29,7,7,28,26,10,37,15,18
K08696,0,0,0,4,2,0,2,0,0,0,5
K08697,0,2,0,1,8,2,3,4,10,1,0
K08698,8,62,7,3,8,13,33,14,32,20,17
K08699,0,0,2,0,0,0,0,0,0,0,0
K08700,0,1,3,0,2,1,0,0,0,2,0
K08701,0,0,0,0,0,0,0,12,7,2,0
K08702,0,0,0,0,0,0,0,3,4,0,0
K08703,0,0,0,0,0,0,1,2,5,0,0
K08704,0,2,0,0,0,0,0,4,2,1,0
K08705,2,3,0,1,0,0,0,17,17,0,1
K08706,0,3,0,2,0,0,0,7,17,1,0
K08707,0,0,0,0,0,0,0,2,0,0,0
K08709,0,0,0,0,0,0,0,0,0,0,0
K08711,5,2,7,1,0,3,6,2,13,0,3
K08712,56,113,43,36,13,94,27,68,132,34,44
K08713,2,0,0,0,0,1,2,0,0,0,3
K08714,1049,1932,1385,1493,1496,2006,1132,1729,1301,1294,2312
K08715,11,12,30,21,7,16,24,23,17,17,21
K08716,9,11,4,1,2,11,7,5,17,2,1
K08717,1,1,2,4,3,5,6,1,2,0,1
K08718,0,0,0,0,0,0,0,2,0,0,0
K08720,174,129,251,302,190,216,322,484,72,198,343
K08721,1,0,2,0,7,5,3,2,3,0,4
K08722,2,7,15,18,267,18,6,37,19,29,14
K08723,6,24,23,14,35,20,31,17,16,21,19
K08724,27,51,55,37,88,53,77,107,41,100,77
K08726,487,1557,909,755,1004,1544,819,847,1330,1110,1531
K08728,0,1,2,0,0,1,3,1,3,1,0
K08729,6,8,14,3,10,11,8,25,21,5,7
K08730,54,467,23,8,15,231,19,41,335,21,29
K08731,0,8,0,3,1,2,0,0,0,2,1
K08732,0,0,0,0,0,0,0,0,0,0,1
K08734,245,954,230,166,83,518,120,361,879,135,216
K08735,390,1039,273,203,77,667,110,459,1044,169,200
K08736,141,1167,96,47,25,449,55,99,811,51,51
K08737,478,2686,310,232,112,1308,150,652,2389,232,262
K08738,5144,6400,6063,6071,5408,6915,5124,7317,5126,6284,7717
K08739,28,60,31,22,8,37,14,35,68,16,26
K08740,100,400,105,92,21,123,55,94,143,46,57
K08741,59,261,68,35,7,77,20,65,74,28,47
K08742,1,0,1,0,1,5,0,1,2,0,5
K08743,19,19,15,0,53,6,4,8,8,4,0
K08744,1816,1986,2892,2458,3753,2021,2683,2238,1415,2787,2119
K08745,459,324,495,254,173,465,303,406,295,579,269
K08746,223,141,198,121,63,201,120,149,113,205,202
K08747,0,0,0,0,0,0,0,2,1,2,0
K08748,17,9,4,0,10,18,2,4,21,4,4
K08749,299,124,223,83,66,202,175,175,86,223,143
K08751,0,0,2,0,0,0,0,0,0,0,0
K08752,0,1,0,0,0,0,0,2,0,0,0
K08753,0,0,0,0,1,0,0,1,0,0,0
K08756,0,1,0,0,0,0,0,2,0,0,0
K08762,63,289,158,60,380,224,134,201,209,100,59
K08764,183,392,341,294,377,392,272,445,408,276,512
K08765,60,131,50,42,19,66,27,49,32,54,37
K08766,100,109,144,138,30,130,85,173,124,93,132
K08767,0,5,2,0,4,0,0,1,0,1,0
K08769,0,0,0,0,0,0,0,1,0,0,0
K08770,2891,1554,1382,986,734,1632,757,1748,2251,891,1545
K08771,0,2,4,1,3,0,0,1,2,2,0
K08772,19,11,17,8,5,26,5,25,16,23,28
K08773,4,1,2,2,0,1,5,1,4,1,1
K08775,18,425,23,13,5,63,12,28,94,14,4
K08776,474,1289,520,382,2446,989,472,1704,1128,599,482
K08777,10,28,10,5,374,20,4,6,55,27,23
K08778,0,0,0,1,0,0,0,0,4,0,0
K08779,6,32,17,15,18,20,12,32,36,11,36
K08780,9,0,0,1,3,1,1,0,3,2,1
K08781,1,18,6,3,5,4,1,1,11,1,11
K08782,0,0,1,1,1,3,0,0,0,0,0
K08783,12,16,6,17,4,13,5,14,17,3,22
K08784,3,5,109,20,4,4,123,33,18,37,31
K08785,0,2,77,55,1,16,76,36,4,34,68
K08786,0,5,54,18,0,13,39,9,5,64,15
K08787,2,1,1,2,6,3,0,2,0,5,0
K08788,0,4,4,1,2,5,0,2,6,5,4
K08789,143,651,103,96,14,418,46,166,698,65,77
K08790,269,510,184,187,60,333,91,355,559,125,194
K08791,26,16,20,55,8,19,7,39,35,18,31
K08793,81,27,52,41,9,57,19,67,90,30,57
K08794,1522,2219,1444,1299,227,1773,601,2166,2497,836,1275
K08795,10,16,6,15,0,19,5,16,23,5,14
K08796,110,85,140,56,22,105,55,85,120,45,42
K08797,22,22,29,20,9,24,15,58,33,24,20
K08798,452,234,420,360,69,353,163,528,511,234,287
K08799,65,56,66,32,9,41,39,55,71,47,49
K08800,55,20,26,29,11,26,32,38,25,27,33
K08801,5,15,9,8,2,7,3,6,7,4,2
K08802,52,55,42,20,0,105,26,157,130,30,48
K08803,34,20,36,20,11,30,17,38,38,19,33
K08804,12,13,30,11,3,28,16,11,19,17,21
K08805,29,42,45,42,18,57,25,47,72,16,32
K08806,2,5,1,5,1,2,1,5,0,2,2
K08807,10,6,16,5,6,3,2,45,40,10,7
K08808,42,391,43,44,1,86,16,61,88,20,33
K08809,0,5,2,2,5,8,1,3,11,1,4
K08810,4,8,0,4,2,0,1,23,18,0,4
K08811,73,28,39,38,17,45,28,75,59,26,62
K08812,0,2,7,1,0,7,4,9,9,4,2
K08813,30,17,38,19,10,29,21,27,29,12,12
K08814,5,6,18,13,0,13,4,10,15,4,6
K08815,53,147,40,38,13,73,19,72,128,28,63
K08816,2,0,9,2,3,1,3,5,6,2,2
K08817,108,252,53,39,11,119,24,191,175,40,55
K08818,359,682,270,253,40,540,105,666,875.5,196,231
K08819,229,653,203,186,51,425,92,366,590,106,169
K08820,0,1,4,4,2,1,1,0,1,6,0
K08821,8,8,8,7,2,5,1,13,15,3,5
K08822,3,11,10,2,0,7,5,6,9,2,4
K08823,36,40,32,19,11,48,17,80,75,25,29
K08824,449,631,321,300,106,451,149,549,523,196,290
K08825,215,292,242,195,52,222,85,392,384,146,165
K08826,8,4,8,7,2,8,5,22,8,3,8
K08827,260,598,159,165,49,373,72,374,668,110,140
K08828,78,243,34,44,6,76,14,94,91,24,30
K08829,355,260,258,207,58,330,114,580,499,142,247
K08830,394,438,260,166,79,292,122,397,435,172,228
K08831,9,5,7,4,2,5,3,17,9,3,3
K08832,361,750,285,180,123,487,192,548,791,200,184
K08833,7,6,15,9,5,6,4,30,14,2,15
K08834,148,85,274,168,32,243,116,184,162,137,173
K08835,218,696,80,64,27,349,36,258,705,75,72
K08836,19,17,19,9,14,27,7,34,34,9,24
K08837,17,13,17,12,3,20,1,36,36,8,5
K08838,364,1201,307,256,51,629,107,509,1114,162,248
K08840,7,4,10,8,4,11,7,28,18,7,10
K08841,43,32,81,72,16,97,41,106,116,41,52
K08842,28,9,10,8,12,12,7,20,24,14,19
K08843,1,0,4,3,0,6,3,0,0,2,4
K08844,67,34,89,32,21,71,54,53,60,47,58
K08845,0,0,1,1,1,1,0,0,1,2,3
K08846,10,1,13,2,1,13,9,3,6,8,3
K08847,7,4,18,35,1,21,8,30,24,6,25
K08848,5,2,12,12,4,10,5,3,5,10,6
K08849,8,1,1,1,0,4,0,5,2,4,6
K08850,271,550,196.5,193,70,336,102,357,535,129,212
K08851,158,882,114,90,2568,288,145,497,465,74,199
K08852,295,1147,83,44,34,453,49,126,845,80,99
K08853,106,340,72,75,26,276,36,96,492,64,48
K08854,0,0,4,3,0,1,0,5,1,0,2
K08855,32,35,44,57,8,49,31,57,54,37,51
K08856,108,256,124,78,12,111,42,169,136,53,77
K08857,1774,3153,1675,1453,327,1843,721,2651,2591,995,1350
K08858,9,25,9,14,4,17,7,26,20,10,14
K08859,13,4,11,3,3,7,4,6,3,9,7
K08860,39,36,41,37,12,63,31,71,84,26,38
K08861,18,6,6,7,7,17,5,20,24,5,7
K08862,4,4,3,4,1,6,3,11,9,2,8
K08863,52,36,33,27,7,43,23,68,76,19,24
K08864,211,896,142,110,23,417,59,312,712,118,88
K08865,12,21,45,20,5,17,2,59,49,15,33
K08866,216,737,116,106,25,341,67,248,737,93,76
K08867,309,844,207,173,47,548,80,352,880,161,143
K08868,0,0,1,0,0,0,1,0,0,1,0
K08869,3140,13755,10000,7032,1316,7703,10386,7501,10952,8566,5906
K08870,27,49,17,24,3,35,8,60,59,14,15
K08871,16,25,14,21,3,25,11,22,41,12,13
K08872,26,317,79,48,141,118,45,186,93,36,64
K08873,125,1093,132,94,52,220,53,207,264,80,99
K08874,1137,5382,610,511,77,2492,211,1545,4353,456,489
K08875,0,3,0,0,0,3,1,6,3,2,2
K08876,198,966,136,122,20,478,53,368,905,94,101
K08877,2,1,4,2,0,5,3,0,3,0,0
K08878,0,0,1,3,0,0,0,0,0,2,0
K08880,8,21,5,0,0,8,0,33,44,11,4
K08881,4,8,5,0,1,4,4,5,4,2,2
K08882,0,0,0,0,0,0,0,2,0,0,0
K08883,38,12,6,4,3,8,6,22,7,7,4
K08884,159,3514,415,512,836,1301,403.5,605,2429,367,1324
K08885,2,0,3,1,0,0,0,0,1,0,0
K08886,24,14,8,4,3,22,5,25,18,6,13
K08887,2,1,1,0,1,2,1,0,0,4,1
K08888,11,0,15,2,1,6,7,6,1,1,4
K08889,23,8,21,11,1,21,10,20,22,3,12
K08890,5,4,5,1,0,5,0,1,5,1,1
K08891,1,3,1,2,2,3,2,1,2,3,1
K08892,60,40,86,20,19,93,26,32,80,38,28
K08893,1,1,11,0,0,5,5,7,3,4,5
K08894,18,4,15,3,3,9,6,3,7,7,5
K08895,51,7,22,5,3,30,5,4,14,3,9
K08896,2,0,1,1,0,3,1,2,1,1,0
K08897,0,0,0,0,0,0,0,0,0,0,0
K08898,0,0,0,0,0,0,0,1,0,0,0
K08899,2,1,2,0,0,0,0,1,0,1,0
K08900,417,871,590,545,381,695,423,984,932,460,605
K08901,44,191,12,15,0,79,3,22,192,5,12
K08902,44,685,2049,1124,3,873,1955,911,459,2152,1365
K08903,211,694,1617,761,2,380,1723,473,460,1285,351
K08904,0,0,0,0,0,0,1,0,0,0,0
K08905,2,122,0,0,0,40,0,4,97,1,0
K08906,139,1044,1418,80,2,396,1335,318,711,322,89
K08907,812,2345,675,948,8,1340,268,1971,2480,416,1001
K08908,36,508,8,5,0,141,3,18,295,11,7
K08909,16,339,2,0,0,109,1,16,228,8,0
K08910,88,128,84,117,1,116,26,225,176,76,72
K08911,23,331,9,4,0,106,2,26,230,14,3
K08912,0,12,3,0,0,3,2,12,0,0,0
K08913,1,13,5,8,0,3,2,24,3,0,4
K08914,273,214,148,170,4,238,57,470,413,98,192
K08915,31,330,4,7,1,121,2,13,239,3,9
K08916,151,400,105,109,0,211,41,248,415,60,76
K08917,52,94,45,47,0,121,19,193,158,39,66
K08918,0,166,5087,3441,0,2752,4217,2990,59,4631,5050
K08919,0,27,27,1,0,681,10,431,12,636,3
K08920,0,30,25,98,0,700,14,638,15,593,162
K08921,0,1070,4889,3210,0,2514,4584,2876,654,4463,4651
K08922,0,18,47,9,0,651,12,666,13,706,8
K08923,0,18,35,4,0,688,8,500,5,625,6
K08925,0,27,23,0,0,766,16,574,8,703,1
K08926,18,178,90,147,5,194,72,197,143,86,334
K08927,14,213,84,125,5,161,51,187,146,99,324
K08928,61,1029,471,627,17,923,250,868,745,503,1477
K08929,46,1074,615,638,20,939,254,952,931,602,1538
K08942,8,1,0,0,7,3,0,1,0,5,0
K08952,4,11,2,0,18,16,3,4,19,2,2
K08954,0,0,0,0,0,0,0,0,1,0,0
K08955,474,2035,374,262,144,865,161,803,1332,328,402
K08956,589,1475,494,433,189,897,216,1032,1489,333,469
K08957,85,50,66,36,33,40,43,46,129,29,58
K08958,21,15,19,6,8,20,11,13,38,8,9
K08959,108,54,86,51,29,101,32,201,158,60,56
K08960,122,74,78,57,47,89,49,98,87,29,96
K08961,8,34,9,13,20,39,4,15,37,19,15
K08963,5253,7376,8086,6585,14420,6715,7488,8030,5595,7856,7858
K08964,0,729,64,62,108,155,46,61,400,24,193
K08965,2,1,3,2,9,2,4,4,0,8,3
K08966,0,6,1,0,11,2,1,0,0,1,0
K08967,30,755,115,35,96,183,61,47,350,44,78
K08968,643,546,329,618,497,553,295,883,526,339,960
K08969,6,100,38,46,35,69,26,75,68,43,74
K08970,14,44,19,2,70,48,22,21,48,20,5
K08971,11,343,93,131,185,164,132,287,142,30,215
K08972,18,482,34,24,57,129,35,41,253,37,52
K08973,4307,3433,6394,1245,4886,3686,5192,1823,2186,5002,1438
K08974,2325,1651,1294,1318,2119,1954,1239,1869,1583,1497,1438
K08975,198,1691,344,318,4217,794,401,1425,631,285,828
K08976,1252,742,647,601,1173,894,522,792,597,711,640
K08977,0,8,13,2,9,1,19,9,1,11,2
K08978,6,8,0,2,4,22,3,1,2,10,0
K08979,140,240,30,1,4978,58,23,83,109,17,5
K08981,118,336,105,160,696,215,95,213,204,70,276
K08982,0,0,1,26,2,2,2,24,0,0,25
K08983,50,796,1858,685,61,571,2077,404,417,1936,294
K08984,10,98,49,83,78,186,24,42,82,97,252
K08985,0,0,0,2,0,0,0,2,0,0,3
K08987,8,14,3,7,1,4,0,37,16,1,28
K08988,78,141,46,52,189,118,32,59,158,33,66
K08989,56,325,182,126,223,308,141,153,241,139,169
K08990,6,86,145,426,466,209,89,444,81,47,320
K08991,112,586,22,21,25,252,30,31,408,40,24
K08992,16,19,3,4,81,24,3,5,31,4,16
K08993,59,10,6,8,14,18,10,11,14,15,2
K08994,937,4700,831,1165,143,2225,416,1563,3890,611,1238
K08995,10,7,12,14,64,21,17,17,13,0,33
K08996,0,0,1,4,1,0,1,2,0,0,0
K08997,8155,8017,5817,4738,8211,7013,5755,7205,5336,7105,6692
K08998,3504,3296,4218,3474,4179,4135,4200,3887,2340,4504,5771
K08999,1081,1721,749,807,2289,1351,581,1250,1334,910,1266
K09000,11,9,1,3,2,7,7,2,3,1,11
K09001,9480,6876,7104,7112,8149,6712,7329,7642,5298,8408,6909
K09002,7,8,4,0,2,2,5,7,4,3,2
K09003,177,411,132,11,533,240,88,135,316,75,43
K09004,101,143,33,8,117,88,48,31,173,30,19
K09005,873,1640,1120,1484,2324,1266,1351,1257,1068,1378,1858
K09007,2431,2164,1108,1294,3520,2430,694,1661,2246,1247,2544
K09008,34,143,18,10,13,60,17,14,123,14,17
K09009,158,490,131,146,169,236,90,321,281,137,146
K09011,1676,1822,931,772,2720,1831,529,1411,1698,1012,956
K09012,0,950,20,5,0,153,10,14,442,22,43
K09013,9089,10098,12950,11421,15574,9212,11222,13884,7025,13361,10829
K09014,18352,18601,25273,22643,29399,18040,20267,29016,12816,26457,22911
K09015,10252,6914,10108,8032,13890,6238,9635,7667,5213,10195,7213
K09016,13,4,0,0,0,4,1,2,6,0,4
K09017,1230,1091,497,639,1517,1062,423,965,954,546,1127
K09018,88,386,152,55,192,312,138,178,312,175,117
K09019,815,680,693,455,1529,1079,582,558,787,875,820
K09020,148,572,198,163,486,410,133,177,407,162,290
K09021,1,19,5,20,34,37,7,19,25,13,17
K09022,3515,3712,3820,2802,5535,3438,3761,3388,2783,4272,3215
K09023,14,66,50,14,120,63,39,33,63,31,36
K09024,310,156,43,23,141,121,37,51,153,59,40
K09027,0,0,0,0,0,0,0,3,0,0,0
K09030,0,0,0,0,0,0,0,0,1,0,0
K09031,0,0,0,0,0,0,0,0,1,0,0
K09032,0,0,0,0,0,0,0,2,0,0,0
K09036,0,0,0,0,0,0,0,0,4,0,0
K09037,1,1,1,0,0,0,0,5,1,0,0
K09039,0,0,0,0,0,0,0,2,0,0,0
